lot_id,wafer_id,defect_type,x,y,severity,detected_at_step
LOT-2001,LOT-2001-W19,particle,0.5458,-0.3429,minor,etch
LOT-2001,LOT-2001-W19,particle,0.164,0.1623,minor,etch
LOT-2001,LOT-2001-W19,particle,0.1959,0.3295,minor,etch
LOT-2001,LOT-2001-W19,particle,-0.1407,-0.5386,minor,etch
LOT-2001,LOT-2001-W19,particle,0.5372,-0.2092,major,etch
LOT-2001,LOT-2001-W19,particle,0.5256,-0.7637,critical,etch
LOT-2001,LOT-2001-W19,particle,-0.3243,-0.3681,major,etch
LOT-2001,LOT-2001-W19,particle,0.5138,0.5149,minor,etch
LOT-2001,LOT-2001-W19,particle,-0.5274,-0.1126,minor,etch
LOT-2001,LOT-2001-W19,void,0.3399,0.6059,minor,etch
LOT-2001,LOT-2001-W19,bridging,0.5385,0.7838,major,etch
LOT-2001,LOT-2001-W19,particle,-0.1459,-0.7819,minor,etch
LOT-2001,LOT-2001-W19,particle,0.4187,-0.6371,major,etch
LOT-2001,LOT-2001-W19,particle,0.335,-0.655,major,etch
LOT-2001,LOT-2001-W19,particle,0.1584,0.0465,major,etch
LOT-2001,LOT-2001-W19,particle,-0.6953,-0.3641,minor,etch
LOT-2001,LOT-2001-W19,particle,0.0841,-0.7863,minor,etch
LOT-2001,LOT-2001-W20,particle,-0.1708,-0.9314,minor,cvd
LOT-2001,LOT-2001-W20,particle,0.2303,0.3596,critical,cvd
LOT-2001,LOT-2001-W20,particle,-0.9568,0.2025,minor,cvd
LOT-2001,LOT-2001-W20,particle,-0.9187,0.0152,major,cvd
LOT-2001,LOT-2001-W20,particle,-0.2304,0.1828,minor,cvd
LOT-2001,LOT-2001-W20,particle,0.0386,0.6615,critical,cvd
LOT-2001,LOT-2001-W20,particle,0.7138,0.2253,minor,cvd
LOT-2001,LOT-2001-W20,void,-0.4253,-0.299,minor,cvd
LOT-2001,LOT-2001-W20,particle,-0.4209,-0.7952,minor,cvd
LOT-2001,LOT-2001-W20,particle,0.5232,0.0269,minor,cvd
LOT-2001,LOT-2001-W20,particle,0.2141,0.2396,major,cvd
LOT-2001,LOT-2001-W20,particle,-0.3351,0.3764,minor,cvd
LOT-2001,LOT-2001-W20,particle,0.5973,0.1745,minor,cvd
LOT-2001,LOT-2001-W20,particle,-0.2051,-0.0839,major,cvd
LOT-2001,LOT-2001-W20,particle,-0.1417,0.5728,major,cvd
LOT-2001,LOT-2001-W20,particle,-0.5797,0.1869,major,cvd
LOT-2001,LOT-2001-W20,particle,0.3312,-0.6468,major,cvd
LOT-2001,LOT-2001-W21,bridging,-0.0738,0.7535,major,litho
LOT-2001,LOT-2001-W21,particle,0.7813,-0.1386,minor,litho
LOT-2001,LOT-2001-W21,bridging,0.1048,0.738,minor,litho
LOT-2001,LOT-2001-W21,void,-0.2204,0.0272,minor,litho
LOT-2001,LOT-2001-W21,particle,-0.1278,-0.698,major,litho
LOT-2001,LOT-2001-W21,particle,-0.6295,0.5897,minor,litho
LOT-2001,LOT-2001-W21,void,0.0435,0.8873,major,litho
LOT-2001,LOT-2001-W21,particle,-0.2268,-0.706,minor,litho
LOT-2001,LOT-2001-W21,void,-0.399,0.155,major,litho
LOT-2001,LOT-2001-W21,particle,-0.5417,0.3298,minor,litho
LOT-2001,LOT-2001-W21,particle,-0.4425,-0.0051,critical,litho
LOT-2001,LOT-2001-W21,bridging,-0.7542,0.136,critical,litho
LOT-2001,LOT-2001-W21,bridging,-0.1277,-0.8936,minor,litho
LOT-2001,LOT-2001-W21,void,-0.8176,-0.0964,major,litho
LOT-2001,LOT-2001-W21,void,0.7339,-0.0087,major,litho
LOT-2001,LOT-2001-W21,particle,-0.4847,0.4738,major,litho
LOT-2001,LOT-2001-W21,particle,-0.9279,0.2403,minor,litho
LOT-2001,LOT-2001-W21,particle,-0.6855,-0.2051,critical,litho
LOT-2001,LOT-2001-W21,bridging,0.5428,-0.5954,major,litho
LOT-2001,LOT-2001-W21,particle,0.2674,-0.7631,major,litho
LOT-2001,LOT-2001-W21,particle,-0.5014,0.05,major,litho
LOT-2001,LOT-2001-W22,particle,0.9532,-0.1332,major,litho
LOT-2001,LOT-2001-W22,particle,-0.2232,-0.3192,minor,litho
LOT-2001,LOT-2001-W22,void,-0.909,0.1399,major,litho
LOT-2001,LOT-2001-W22,particle,0.0293,-0.7899,major,litho
LOT-2001,LOT-2001-W22,void,-0.1159,0.5123,major,litho
LOT-2001,LOT-2001-W22,void,0.028,-0.2367,minor,litho
LOT-2001,LOT-2001-W22,void,0.0882,0.7866,critical,litho
LOT-2001,LOT-2001-W22,particle,0.4965,-0.6804,major,litho
LOT-2001,LOT-2001-W22,particle,0.1667,-0.0896,major,litho
LOT-2001,LOT-2001-W22,particle,0.3314,-0.5399,minor,litho
LOT-2001,LOT-2001-W22,particle,0.9225,0.2144,major,litho
LOT-2001,LOT-2001-W22,particle,0.2117,-0.8708,major,litho
LOT-2001,LOT-2001-W22,particle,-0.0026,-0.423,minor,litho
LOT-2001,LOT-2001-W22,particle,-0.2247,0.8873,minor,litho
LOT-2001,LOT-2001-W22,particle,-0.0568,0.181,major,litho
LOT-2001,LOT-2001-W22,particle,0.6853,-0.3306,major,litho
LOT-2001,LOT-2001-W23,void,-0.6709,-0.3306,major,cvd
LOT-2001,LOT-2001-W23,void,-0.3184,0.3871,major,cvd
LOT-2001,LOT-2001-W23,particle,-0.2353,-0.4142,major,cvd
LOT-2001,LOT-2001-W23,particle,0.3592,0.5638,minor,cvd
LOT-2001,LOT-2001-W23,particle,0.7188,-0.3771,minor,cvd
LOT-2001,LOT-2001-W23,particle,0.1148,-0.9162,critical,cvd
LOT-2001,LOT-2001-W23,particle,-0.5241,-0.6231,critical,cvd
LOT-2001,LOT-2001-W23,particle,-0.6399,0.7028,critical,cvd
LOT-2001,LOT-2001-W23,particle,0.4441,-0.1219,minor,cvd
LOT-2001,LOT-2001-W23,particle,-0.6507,0.1892,critical,cvd
LOT-2001,LOT-2001-W23,void,-0.6831,0.695,minor,cvd
LOT-2001,LOT-2001-W23,particle,0.7009,-0.4277,major,cvd
LOT-2001,LOT-2001-W23,particle,0.2737,-0.8077,major,cvd
LOT-2001,LOT-2001-W23,particle,0.0663,-0.888,minor,cvd
LOT-2001,LOT-2001-W23,bridging,-0.6662,-0.4578,major,cvd
LOT-2001,LOT-2001-W23,void,-0.8584,-0.1388,major,cvd
LOT-2001,LOT-2001-W23,bridging,-0.4601,0.5436,major,cvd
LOT-2001,LOT-2001-W23,particle,0.7148,0.6082,minor,cvd
LOT-2001,LOT-2001-W23,void,0.7312,-0.5112,major,cvd
LOT-2001,LOT-2001-W23,void,-0.429,-0.1006,major,cvd
LOT-2001,LOT-2001-W23,bridging,0.2426,-0.3149,major,cvd
LOT-2001,LOT-2001-W23,particle,-0.2763,-0.5899,minor,cvd
LOT-2001,LOT-2001-W24,particle,-0.9433,0.2233,minor,litho
LOT-2001,LOT-2001-W24,void,-0.7384,0.3813,minor,litho
LOT-2001,LOT-2001-W24,particle,0.0769,0.5986,minor,litho
LOT-2001,LOT-2001-W24,particle,0.3734,0.5504,minor,litho
LOT-2001,LOT-2001-W24,particle,0.3012,-0.3005,minor,litho
LOT-2001,LOT-2001-W24,void,0.8399,0.1724,minor,litho
LOT-2001,LOT-2001-W24,particle,-0.5975,-0.5263,minor,litho
LOT-2001,LOT-2001-W24,bridging,0.727,-0.6088,minor,litho
LOT-2001,LOT-2001-W24,particle,0.4384,0.1973,major,litho
LOT-2001,LOT-2001-W24,particle,-0.7129,0.2494,minor,litho
LOT-2001,LOT-2001-W24,void,0.558,-0.5779,major,litho
LOT-2001,LOT-2001-W24,particle,0.4662,0.133,minor,litho
LOT-2001,LOT-2001-W25,particle,-0.4511,-0.8372,minor,cvd
LOT-2001,LOT-2001-W25,particle,-0.3636,0.789,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.3742,0.5097,minor,cvd
LOT-2001,LOT-2001-W25,void,0.0167,-0.6011,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.3941,-0.5472,minor,cvd
LOT-2001,LOT-2001-W25,particle,-0.1416,-0.5184,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.7565,-0.449,minor,cvd
LOT-2001,LOT-2001-W25,bridging,0.7199,-0.1477,major,cvd
LOT-2001,LOT-2001-W25,bridging,0.4869,0.546,major,cvd
LOT-2001,LOT-2001-W25,particle,0.1396,0.4623,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.6959,-0.37,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.754,0.495,minor,cvd
LOT-2001,LOT-2001-W25,particle,0.3047,0.7765,minor,cvd
LOT-2002,LOT-2002-W01,particle,-0.6062,-0.7488,critical,cmp
LOT-2002,LOT-2002-W01,particle,0.3373,0.5978,major,cmp
LOT-2002,LOT-2002-W01,particle,0.4245,0.7638,minor,cmp
LOT-2002,LOT-2002-W01,particle,-0.8295,0.061,major,cmp
LOT-2002,LOT-2002-W01,particle,-0.9057,-0.2456,major,cmp
LOT-2002,LOT-2002-W01,particle,0.7323,0.2832,minor,cmp
LOT-2002,LOT-2002-W01,particle,0.1029,-0.148,minor,cmp
LOT-2002,LOT-2002-W01,void,-0.4683,-0.8297,minor,cmp
LOT-2002,LOT-2002-W01,void,-0.7302,0.4482,minor,cmp
LOT-2002,LOT-2002-W01,particle,0.1047,0.8934,major,cmp
LOT-2002,LOT-2002-W01,particle,0.8228,0.0473,critical,cmp
LOT-2002,LOT-2002-W01,particle,-0.4872,0.4983,major,cmp
LOT-2002,LOT-2002-W01,particle,-0.3848,-0.6673,major,cmp
LOT-2002,LOT-2002-W01,void,-0.7652,0.0811,minor,cmp
LOT-2002,LOT-2002-W01,void,0.6839,0.0284,critical,cmp
LOT-2002,LOT-2002-W01,particle,0.7259,0.0541,critical,cmp
LOT-2002,LOT-2002-W01,particle,-0.1104,0.7045,minor,cmp
LOT-2002,LOT-2002-W01,void,0.9633,0.1042,major,cmp
LOT-2002,LOT-2002-W01,particle,-0.406,-0.7849,critical,cmp
LOT-2002,LOT-2002-W01,bridging,0.7423,-0.4725,minor,cmp
LOT-2002,LOT-2002-W02,particle,-0.3723,0.868,minor,etch
LOT-2002,LOT-2002-W02,particle,-0.8208,-0.4997,major,etch
LOT-2002,LOT-2002-W02,bridging,-0.1973,-0.8268,major,etch
LOT-2002,LOT-2002-W02,particle,0.5476,0.2875,minor,etch
LOT-2002,LOT-2002-W02,particle,0.0236,0.3943,minor,etch
LOT-2002,LOT-2002-W02,particle,-0.6868,0.5743,critical,etch
LOT-2002,LOT-2002-W02,particle,-0.4558,0.8082,minor,etch
LOT-2002,LOT-2002-W02,void,0.5432,0.6562,critical,etch
LOT-2002,LOT-2002-W02,particle,-0.1575,-0.9615,minor,etch
LOT-2002,LOT-2002-W02,particle,0.6845,-0.1114,minor,etch
LOT-2002,LOT-2002-W02,particle,-0.2096,0.0874,major,etch
LOT-2002,LOT-2002-W02,particle,-0.4837,0.756,major,etch
LOT-2002,LOT-2002-W02,particle,0.8251,-0.2405,major,etch
LOT-2002,LOT-2002-W03,particle,-0.4025,0.134,major,litho
LOT-2002,LOT-2002-W03,bridging,-0.6114,0.3987,major,litho
LOT-2002,LOT-2002-W03,particle,-0.0965,0.1261,minor,litho
LOT-2002,LOT-2002-W03,particle,-0.244,-0.1727,major,litho
LOT-2002,LOT-2002-W03,void,-0.4193,0.3685,minor,litho
LOT-2002,LOT-2002-W03,bridging,-0.4032,0.3431,major,litho
LOT-2002,LOT-2002-W03,particle,0.2319,-0.166,minor,litho
LOT-2002,LOT-2002-W03,particle,0.9236,-0.1275,major,litho
LOT-2002,LOT-2002-W03,bridging,0.3588,0.6485,minor,litho
LOT-2002,LOT-2002-W03,particle,0.3888,0.4631,minor,litho
LOT-2002,LOT-2002-W03,particle,-0.5373,0.0232,minor,litho
LOT-2002,LOT-2002-W03,particle,-0.226,0.0984,major,litho
LOT-2002,LOT-2002-W03,void,-0.6328,0.0629,major,litho
LOT-2002,LOT-2002-W03,particle,-0.0029,0.2718,minor,litho
LOT-2002,LOT-2002-W03,particle,-0.344,-0.3442,minor,litho
LOT-2002,LOT-2002-W03,particle,0.2534,0.7114,minor,litho
LOT-2002,LOT-2002-W04,bridging,-0.1666,0.6272,major,etch
LOT-2002,LOT-2002-W04,bridging,0.3425,-0.7403,major,etch
LOT-2002,LOT-2002-W04,particle,-0.7355,0.4724,major,etch
LOT-2002,LOT-2002-W04,particle,-0.4634,-0.5146,major,etch
LOT-2002,LOT-2002-W04,particle,-0.2617,-0.4049,major,etch
LOT-2002,LOT-2002-W04,particle,0.2015,-0.8039,major,etch
LOT-2002,LOT-2002-W04,particle,0.2661,-0.0156,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.5509,0.396,minor,etch
LOT-2002,LOT-2002-W04,particle,0.6121,-0.3345,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.7846,-0.2207,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.5535,0.6731,major,etch
LOT-2002,LOT-2002-W04,particle,-0.9026,-0.2131,minor,etch
LOT-2002,LOT-2002-W04,bridging,0.6739,0.3984,major,etch
LOT-2002,LOT-2002-W04,particle,-0.4714,-0.7186,major,etch
LOT-2002,LOT-2002-W04,particle,-0.3521,-0.4658,major,etch
LOT-2002,LOT-2002-W04,particle,0.2052,-0.0212,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.6514,0.4757,minor,etch
LOT-2002,LOT-2002-W04,particle,0.8306,-0.1817,minor,etch
LOT-2002,LOT-2002-W04,particle,0.6416,0.0426,minor,etch
LOT-2002,LOT-2002-W04,void,-0.4974,-0.0334,critical,etch
LOT-2002,LOT-2002-W04,particle,-0.6174,-0.3421,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.7006,0.2484,major,etch
LOT-2002,LOT-2002-W04,particle,0.0858,-0.6069,major,etch
LOT-2002,LOT-2002-W04,void,-0.7518,-0.0022,minor,etch
LOT-2002,LOT-2002-W04,particle,0.5688,0.0885,minor,etch
LOT-2002,LOT-2002-W04,particle,-0.2737,0.1596,minor,etch
LOT-2002,LOT-2002-W05,void,-0.667,-0.6059,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.2414,-0.8504,major,cvd
LOT-2002,LOT-2002-W05,particle,-0.4021,-0.3522,minor,cvd
LOT-2002,LOT-2002-W05,void,0.1901,0.2128,major,cvd
LOT-2002,LOT-2002-W05,void,-0.1147,0.3163,critical,cvd
LOT-2002,LOT-2002-W05,void,-0.1459,-0.3931,minor,cvd
LOT-2002,LOT-2002-W05,bridging,-0.61,0.3442,major,cvd
LOT-2002,LOT-2002-W05,void,-0.271,0.2428,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.2783,-0.3177,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.4991,-0.6456,major,cvd
LOT-2002,LOT-2002-W05,void,-0.9222,-0.3314,major,cvd
LOT-2002,LOT-2002-W05,bridging,0.4361,0.5292,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.5238,0.1666,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.1436,0.1757,major,cvd
LOT-2002,LOT-2002-W05,void,0.0627,0.0726,minor,cvd
LOT-2002,LOT-2002-W05,particle,0.8621,-0.1994,major,cvd
LOT-2002,LOT-2002-W05,particle,-0.6964,0.022,major,cvd
LOT-2002,LOT-2002-W05,particle,-0.6996,0.41,major,cvd
LOT-2002,LOT-2002-W05,particle,-0.8959,0.0637,minor,cvd
LOT-2002,LOT-2002-W05,particle,0.2765,0.0543,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.2235,0.8252,major,cvd
LOT-2002,LOT-2002-W05,void,-0.4995,-0.1203,minor,cvd
LOT-2002,LOT-2002-W05,particle,-0.3876,0.1065,critical,cvd
LOT-2002,LOT-2002-W06,particle,0.655,-0.724,minor,litho
LOT-2002,LOT-2002-W06,particle,0.2326,-0.2603,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.1176,-0.4753,minor,litho
LOT-2002,LOT-2002-W06,particle,0.0642,-0.8897,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.8041,0.0533,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.0874,0.7395,major,litho
LOT-2002,LOT-2002-W06,bridging,-0.6023,0.1874,major,litho
LOT-2002,LOT-2002-W06,particle,0.5691,-0.5336,major,litho
LOT-2002,LOT-2002-W06,particle,-0.2976,-0.0293,major,litho
LOT-2002,LOT-2002-W06,particle,0.4761,-0.2013,minor,litho
LOT-2002,LOT-2002-W06,particle,0.5665,-0.1831,major,litho
LOT-2002,LOT-2002-W06,particle,0.5606,0.0087,major,litho
LOT-2002,LOT-2002-W06,particle,-0.0934,-0.8572,critical,litho
LOT-2002,LOT-2002-W06,particle,-0.8095,0.2163,minor,litho
LOT-2002,LOT-2002-W06,bridging,-0.5022,0.621,major,litho
LOT-2002,LOT-2002-W06,particle,-0.2409,-0.0529,critical,litho
LOT-2002,LOT-2002-W06,particle,-0.4134,0.1957,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.0524,0.448,major,litho
LOT-2002,LOT-2002-W06,void,-0.4673,0.7597,major,litho
LOT-2002,LOT-2002-W06,void,-0.6816,-0.3008,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.3793,0.5677,minor,litho
LOT-2002,LOT-2002-W06,particle,0.7725,0.2425,minor,litho
LOT-2002,LOT-2002-W06,particle,0.0654,-0.3023,minor,litho
LOT-2002,LOT-2002-W06,particle,0.472,0.4675,minor,litho
LOT-2002,LOT-2002-W06,particle,-0.8465,0.3273,major,litho
LOT-2002,LOT-2002-W07,particle,0.7773,0.4709,major,cmp
LOT-2002,LOT-2002-W07,void,0.0048,-0.3106,critical,cmp
LOT-2002,LOT-2002-W07,particle,-0.5614,0.501,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.3792,0.8839,major,cmp
LOT-2002,LOT-2002-W07,particle,-0.0618,0.3612,major,cmp
LOT-2002,LOT-2002-W07,void,-0.2686,-0.0937,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.5922,-0.475,minor,cmp
LOT-2002,LOT-2002-W07,void,-0.316,-0.8052,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.4911,-0.757,minor,cmp
LOT-2002,LOT-2002-W07,void,-0.5349,-0.0599,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.0095,-0.6995,critical,cmp
LOT-2002,LOT-2002-W07,particle,0.5018,0.1791,major,cmp
LOT-2002,LOT-2002-W07,particle,0.8912,-0.2609,major,cmp
LOT-2002,LOT-2002-W07,void,0.5235,0.4485,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.5755,-0.3855,minor,cmp
LOT-2002,LOT-2002-W07,void,0.7053,-0.0995,major,cmp
LOT-2002,LOT-2002-W07,bridging,0.8908,-0.3927,minor,cmp
LOT-2002,LOT-2002-W07,void,0.2283,-0.2732,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.49,0.5529,major,cmp
LOT-2002,LOT-2002-W07,void,0.0647,-0.8073,major,cmp
LOT-2002,LOT-2002-W07,void,0.1222,-0.9496,minor,cmp
LOT-2002,LOT-2002-W07,particle,0.1154,0.0521,minor,cmp
LOT-2002,LOT-2002-W07,particle,0.4862,0.1243,critical,cmp
LOT-2002,LOT-2002-W07,void,0.0589,-0.2337,minor,cmp
LOT-2002,LOT-2002-W07,particle,-0.482,-0.5042,major,cmp
LOT-2002,LOT-2002-W08,particle,-0.6324,-0.2826,minor,litho
LOT-2002,LOT-2002-W08,particle,-0.0191,0.5939,minor,litho
LOT-2002,LOT-2002-W08,void,-0.2811,-0.1408,major,litho
LOT-2002,LOT-2002-W08,particle,0.1127,0.8255,major,litho
LOT-2002,LOT-2002-W08,particle,0.6725,0.191,major,litho
LOT-2002,LOT-2002-W08,void,0.0312,0.9098,minor,litho
LOT-2002,LOT-2002-W08,bridging,-0.4992,0.4515,critical,litho
LOT-2002,LOT-2002-W08,particle,0.3447,-0.1591,minor,litho
LOT-2002,LOT-2002-W08,void,-0.8579,-0.2959,major,litho
LOT-2002,LOT-2002-W08,particle,-0.0549,-0.9353,major,litho
LOT-2002,LOT-2002-W08,particle,-0.2767,0.5711,critical,litho
LOT-2002,LOT-2002-W08,bridging,-0.1174,-0.6213,minor,litho
LOT-2002,LOT-2002-W08,particle,0.4505,0.2399,minor,litho
LOT-2002,LOT-2002-W08,void,-0.5983,-0.0077,minor,litho
LOT-2002,LOT-2002-W08,void,0.3997,0.8405,major,litho
LOT-2002,LOT-2002-W08,bridging,0.8729,-0.1024,critical,litho
LOT-2002,LOT-2002-W08,particle,0.8689,0.4017,major,litho
LOT-2002,LOT-2002-W08,void,-0.1347,0.6546,critical,litho
LOT-2002,LOT-2002-W08,particle,-0.4205,0.7966,major,litho
LOT-2002,LOT-2002-W08,bridging,0.7279,0.0365,major,litho
LOT-2002,LOT-2002-W08,particle,-0.4042,-0.1713,major,litho
LOT-2002,LOT-2002-W08,void,-0.3875,-0.3765,minor,litho
LOT-2002,LOT-2002-W08,void,-0.5598,-0.3636,major,litho
LOT-2002,LOT-2002-W09,void,0.0784,0.2561,major,etch
LOT-2002,LOT-2002-W09,particle,-0.7458,-0.4392,minor,etch
LOT-2002,LOT-2002-W09,particle,0.198,0.3318,major,etch
LOT-2002,LOT-2002-W09,void,-0.5569,0.3708,critical,etch
LOT-2002,LOT-2002-W09,particle,0.6998,-0.1581,minor,etch
LOT-2002,LOT-2002-W09,particle,-0.16,0.4169,major,etch
LOT-2002,LOT-2002-W09,bridging,0.3679,0.3451,minor,etch
LOT-2002,LOT-2002-W09,particle,-0.1521,-0.3581,critical,etch
LOT-2002,LOT-2002-W09,particle,-0.2919,-0.8417,major,etch
LOT-2002,LOT-2002-W09,particle,0.1012,-0.1688,minor,etch
LOT-2002,LOT-2002-W09,particle,0.4714,0.3042,critical,etch
LOT-2002,LOT-2002-W09,particle,-0.301,0.3844,major,etch
LOT-2002,LOT-2002-W09,particle,-0.3102,-0.63,major,etch
LOT-2002,LOT-2002-W09,particle,0.499,-0.0293,minor,etch
LOT-2002,LOT-2002-W09,particle,-0.1425,0.0977,minor,etch
LOT-2002,LOT-2002-W09,particle,-0.008,-0.659,major,etch
LOT-2002,LOT-2002-W09,particle,-0.476,0.1157,minor,etch
LOT-2002,LOT-2002-W09,particle,0.561,0.6763,major,etch
LOT-2002,LOT-2002-W09,particle,0.0518,-0.0938,major,etch
LOT-2002,LOT-2002-W09,void,0.6618,0.7111,minor,etch
LOT-2002,LOT-2002-W10,bridging,-0.5486,0.6708,major,cmp
LOT-2002,LOT-2002-W10,void,-0.7198,0.0695,minor,cmp
LOT-2002,LOT-2002-W10,particle,-0.9361,-0.0141,minor,cmp
LOT-2002,LOT-2002-W10,void,0.2607,0.5523,major,cmp
LOT-2002,LOT-2002-W10,particle,0.107,0.5429,minor,cmp
LOT-2002,LOT-2002-W10,particle,0.1654,-0.9126,minor,cmp
LOT-2002,LOT-2002-W10,particle,0.2369,-0.0126,minor,cmp
LOT-2002,LOT-2002-W10,bridging,0.0753,-0.7091,minor,cmp
LOT-2002,LOT-2002-W10,particle,0.9667,-0.1595,major,cmp
LOT-2002,LOT-2002-W10,bridging,-0.1713,-0.2585,minor,cmp
LOT-2002,LOT-2002-W10,particle,0.2047,-0.4627,major,cmp
LOT-2002,LOT-2002-W10,particle,0.8813,0.323,critical,cmp
LOT-2002,LOT-2002-W11,particle,-0.137,0.0191,critical,etch
LOT-2002,LOT-2002-W11,void,-0.4254,-0.371,minor,etch
LOT-2002,LOT-2002-W11,void,-0.4751,0.7408,minor,etch
LOT-2002,LOT-2002-W11,particle,0.1335,-0.3906,major,etch
LOT-2002,LOT-2002-W11,particle,0.85,0.3338,minor,etch
LOT-2002,LOT-2002-W11,particle,-0.1058,-0.3615,minor,etch
LOT-2002,LOT-2002-W11,particle,0.2828,0.2367,major,etch
LOT-2002,LOT-2002-W11,particle,-0.4698,0.5336,critical,etch
LOT-2002,LOT-2002-W11,particle,-0.0744,-0.2532,major,etch
LOT-2002,LOT-2002-W11,particle,-0.6838,-0.4103,minor,etch
LOT-2002,LOT-2002-W11,void,-0.2505,0.5104,minor,etch
LOT-2002,LOT-2002-W11,void,-0.1071,-0.9622,major,etch
LOT-2002,LOT-2002-W11,particle,-0.4152,-0.4972,major,etch
LOT-2002,LOT-2002-W11,particle,-0.2806,0.6238,major,etch
LOT-2002,LOT-2002-W11,void,-0.7624,-0.3129,minor,etch
LOT-2002,LOT-2002-W11,particle,-0.6983,-0.6056,major,etch
LOT-2002,LOT-2002-W11,particle,-0.2963,-0.5049,major,etch
LOT-2002,LOT-2002-W11,particle,-0.6385,0.6119,minor,etch
LOT-2002,LOT-2002-W11,particle,-0.2318,0.807,major,etch
LOT-2002,LOT-2002-W12,particle,0.3536,0.1766,major,etch
LOT-2002,LOT-2002-W12,particle,-0.2509,0.8656,major,etch
LOT-2002,LOT-2002-W12,particle,0.5279,-0.1655,critical,etch
LOT-2002,LOT-2002-W12,void,0.1284,0.234,minor,etch
LOT-2002,LOT-2002-W12,particle,-0.0678,-0.5966,major,etch
LOT-2002,LOT-2002-W12,particle,0.5813,-0.4329,minor,etch
LOT-2002,LOT-2002-W12,particle,-0.2483,-0.1666,minor,etch
LOT-2002,LOT-2002-W12,void,-0.7632,0.0831,minor,etch
LOT-2002,LOT-2002-W12,particle,0.1614,-0.061,minor,etch
LOT-2002,LOT-2002-W12,void,0.3063,-0.2542,major,etch
LOT-2002,LOT-2002-W12,void,0.3124,0.2308,major,etch
LOT-2002,LOT-2002-W12,particle,0.1636,0.4131,minor,etch
LOT-2002,LOT-2002-W12,void,-0.143,-0.8057,minor,etch
LOT-2002,LOT-2002-W12,bridging,-0.0802,0.8334,minor,etch
LOT-2002,LOT-2002-W12,particle,0.0406,0.5184,minor,etch
LOT-2002,LOT-2002-W12,particle,-0.1965,-0.0952,minor,etch
LOT-2002,LOT-2002-W12,particle,0.5114,0.7383,minor,etch
LOT-2002,LOT-2002-W12,bridging,-0.5288,0.2586,minor,etch
LOT-2002,LOT-2002-W12,particle,-0.2793,-0.4527,major,etch
LOT-2002,LOT-2002-W12,bridging,0.2361,0.7216,major,etch
LOT-2002,LOT-2002-W12,bridging,0.075,0.1382,minor,etch
LOT-2002,LOT-2002-W12,void,0.4608,0.2607,major,etch
LOT-2002,LOT-2002-W12,bridging,-0.3227,0.8404,minor,etch
LOT-2002,LOT-2002-W12,particle,-0.6164,0.0423,major,etch
LOT-2002,LOT-2002-W12,particle,0.6697,0.4317,major,etch
LOT-2002,LOT-2002-W12,particle,0.2876,0.6632,major,etch
LOT-2002,LOT-2002-W12,void,-0.6287,0.6746,minor,etch
LOT-2002,LOT-2002-W13,particle,0.1938,0.2655,major,cmp
LOT-2002,LOT-2002-W13,void,-0.6404,-0.3662,major,cmp
LOT-2002,LOT-2002-W13,particle,0.778,0.5668,critical,cmp
LOT-2002,LOT-2002-W13,particle,0.0588,-0.313,major,cmp
LOT-2002,LOT-2002-W13,particle,0.5845,-0.6426,major,cmp
LOT-2002,LOT-2002-W13,particle,0.6618,-0.6382,major,cmp
LOT-2002,LOT-2002-W13,bridging,-0.2837,-0.4162,minor,cmp
LOT-2002,LOT-2002-W13,particle,-0.7306,0.1249,major,cmp
LOT-2002,LOT-2002-W13,particle,-0.3334,0.2328,minor,cmp
LOT-2002,LOT-2002-W13,particle,-0.3245,-0.6989,minor,cmp
LOT-2002,LOT-2002-W13,particle,-0.4927,0.3783,minor,cmp
LOT-2002,LOT-2002-W13,particle,-0.3355,-0.8553,minor,cmp
LOT-2002,LOT-2002-W13,particle,-0.2149,0.0337,critical,cmp
