lot_id,step_name,tool_id,parameter_name,value,spec_min,spec_max,timestamp
LOT-2248,litho,LITHO-02,focus_offset,-2.1991,-7.5,7.5,2026-03-05T06:58:00
LOT-2248,litho,LITHO-02,numerical_aperture,1.3509,1.339,1.361,2026-03-05T06:58:00
LOT-2248,etch,ETCH-07,chamber_pressure,15.3597,13.8,16.2,2026-03-05T07:55:00
LOT-2248,etch,ETCH-07,rf_power_forward,855.4347,828.0,872.0,2026-03-05T07:55:00
LOT-2248,etch,ETCH-07,gas_flow_cl2,119.9117,115.8,124.2,2026-03-05T07:55:00
LOT-2248,cvd,CVD-03,deposition_temp,398.9643,394.5,405.5,2026-03-05T08:45:00
LOT-2248,cvd,CVD-03,chamber_pressure,3.966,3.79,4.21,2026-03-05T08:45:00
LOT-2248,cvd,CVD-03,rf_bias,248.7686,240.0,260.0,2026-03-05T08:45:00
LOT-2248,cmp,CMP-02,head_downforce,3.6819,3.33,3.67,2026-03-05T09:31:00
LOT-2248,cmp,CMP-02,platen_rpm,75.6565,72.9,77.1,2026-03-05T09:31:00
LOT-2248,cmp,CMP-02,slurry_flow_rate,178.3105,173.0,187.0,2026-03-05T09:31:00
LOT-2248,implant,IMP-01,beam_current,11.7542,11.58,12.42,2026-03-05T10:34:00
LOT-2248,implant,IMP-01,acceleration_energy,80.6612,78.2,81.8,2026-03-05T10:34:00
LOT-2248,implant,IMP-01,tilt_angle,7.0427,6.79,7.21,2026-03-05T10:34:00
LOT-2249,litho,LITHO-03,exposure_energy,24.3267,23.7,25.3,2026-03-04T22:14:00
LOT-2249,litho,LITHO-03,focus_offset,-0.7203,-7.5,7.5,2026-03-04T22:14:00
LOT-2249,litho,LITHO-03,numerical_aperture,1.3446,1.339,1.361,2026-03-04T22:14:00
LOT-2249,etch,ETCH-05,chamber_pressure,15.3666,13.8,16.2,2026-03-04T23:07:00
LOT-2249,etch,ETCH-05,rf_power_forward,855.7931,828.0,872.0,2026-03-04T23:07:00
LOT-2249,etch,ETCH-05,gas_flow_cl2,120.0059,115.8,124.2,2026-03-04T23:07:00
LOT-2249,cvd,CVD-05,deposition_temp,400.8452,394.5,405.5,2026-03-05T00:06:00
LOT-2249,cvd,CVD-05,chamber_pressure,3.9557,3.79,4.21,2026-03-05T00:06:00
LOT-2249,cvd,CVD-05,rf_bias,251.5641,240.0,260.0,2026-03-05T00:06:00
LOT-2249,cmp,CMP-02,head_downforce,3.6926,3.33,3.67,2026-03-05T01:17:00
LOT-2249,cmp,CMP-02,platen_rpm,74.1068,72.9,77.1,2026-03-05T01:17:00
LOT-2249,cmp,CMP-02,slurry_flow_rate,179.3626,173.0,187.0,2026-03-05T01:17:00
LOT-2249,implant,IMP-01,beam_current,11.9536,11.58,12.42,2026-03-05T02:13:00
LOT-2249,implant,IMP-01,acceleration_energy,80.2142,78.2,81.8,2026-03-05T02:13:00
LOT-2249,implant,IMP-01,tilt_angle,7.0049,6.79,7.21,2026-03-05T02:13:00
LOT-2250,litho,LITHO-02,exposure_energy,24.87,23.7,25.3,2026-03-04T14:54:00
LOT-2250,litho,LITHO-02,focus_offset,-3.4006,-7.5,7.5,2026-03-04T14:54:00
LOT-2250,litho,LITHO-02,numerical_aperture,1.3493,1.339,1.361,2026-03-04T14:54:00
LOT-2250,etch,ETCH-05,chamber_pressure,14.7181,13.8,16.2,2026-03-04T15:59:00
LOT-2250,etch,ETCH-05,rf_power_forward,850.8865,828.0,872.0,2026-03-04T15:59:00
LOT-2250,etch,ETCH-05,gas_flow_cl2,121.7997,115.8,124.2,2026-03-04T15:59:00
LOT-2250,cvd,CVD-02,deposition_temp,400.6424,394.5,405.5,2026-03-04T16:55:00
LOT-2250,cvd,CVD-02,chamber_pressure,3.9832,3.79,4.21,2026-03-04T16:55:00
LOT-2250,cvd,CVD-02,rf_bias,249.7725,240.0,260.0,2026-03-04T16:55:00
LOT-2250,cmp,CMP-02,head_downforce,3.692,3.33,3.67,2026-03-04T17:52:00
LOT-2250,cmp,CMP-02,platen_rpm,74.1668,72.9,77.1,2026-03-04T17:52:00
LOT-2250,cmp,CMP-02,slurry_flow_rate,179.4882,173.0,187.0,2026-03-04T17:52:00
LOT-2250,implant,IMP-03,beam_current,11.9831,11.58,12.42,2026-03-04T19:05:00
LOT-2250,implant,IMP-03,acceleration_energy,79.6475,78.2,81.8,2026-03-04T19:05:00
LOT-2250,implant,IMP-03,tilt_angle,7.0108,6.79,7.21,2026-03-04T19:05:00
LOT-2251,litho,LITHO-04,exposure_energy,24.5109,23.7,25.3,2026-03-04T22:02:00
LOT-2251,litho,LITHO-04,focus_offset,-0.3791,-7.5,7.5,2026-03-04T22:02:00
LOT-2251,litho,LITHO-04,numerical_aperture,1.3476,1.339,1.361,2026-03-04T22:02:00
LOT-2251,etch,ETCH-05,chamber_pressure,15.0599,13.8,16.2,2026-03-04T22:57:00
LOT-2251,etch,ETCH-05,rf_power_forward,844.4181,828.0,872.0,2026-03-04T22:57:00
LOT-2251,etch,ETCH-05,gas_flow_cl2,118.6178,115.8,124.2,2026-03-04T22:57:00
LOT-2251,cvd,CVD-06,deposition_temp,399.431,394.5,405.5,2026-03-04T23:48:00
LOT-2251,cvd,CVD-06,chamber_pressure,4.0283,3.79,4.21,2026-03-04T23:48:00
LOT-2251,cvd,CVD-06,rf_bias,250.0084,240.0,260.0,2026-03-04T23:48:00
LOT-2251,cmp,CMP-02,head_downforce,3.6935,3.33,3.67,2026-03-05T01:03:00
LOT-2251,cmp,CMP-02,platen_rpm,74.5122,72.9,77.1,2026-03-05T01:03:00
LOT-2251,cmp,CMP-02,slurry_flow_rate,177.71,173.0,187.0,2026-03-05T01:03:00
LOT-2251,implant,IMP-01,beam_current,11.8112,11.58,12.42,2026-03-05T01:58:00
LOT-2251,implant,IMP-01,acceleration_energy,79.6616,78.2,81.8,2026-03-05T01:58:00
LOT-2251,implant,IMP-01,tilt_angle,6.9401,6.79,7.21,2026-03-05T01:58:00
LOT-2252,litho,LITHO-01,exposure_energy,24.4153,23.7,25.3,2026-03-05T11:52:00
LOT-2252,litho,LITHO-01,focus_offset,0.7561,-7.5,7.5,2026-03-05T11:52:00
LOT-2252,litho,LITHO-01,numerical_aperture,1.3462,1.339,1.361,2026-03-05T11:52:00
LOT-2252,etch,ETCH-07,chamber_pressure,14.842,13.8,16.2,2026-03-05T12:50:00
LOT-2252,etch,ETCH-07,rf_power_forward,846.2242,828.0,872.0,2026-03-05T12:50:00
LOT-2252,etch,ETCH-07,gas_flow_cl2,119.201,115.8,124.2,2026-03-05T12:50:00
LOT-2252,cvd,CVD-04,deposition_temp,401.0144,394.5,405.5,2026-03-05T13:52:00
LOT-2252,cvd,CVD-04,chamber_pressure,4.0123,3.79,4.21,2026-03-05T13:52:00
LOT-2252,cvd,CVD-04,rf_bias,252.0913,240.0,260.0,2026-03-05T13:52:00
LOT-2252,cmp,CMP-02,head_downforce,3.6797,3.33,3.67,2026-03-05T14:52:00
LOT-2252,cmp,CMP-02,platen_rpm,74.646,72.9,77.1,2026-03-05T14:52:00
LOT-2252,cmp,CMP-02,slurry_flow_rate,181.6844,173.0,187.0,2026-03-05T14:52:00
LOT-2252,implant,IMP-02,beam_current,12.0867,11.58,12.42,2026-03-05T15:45:00
LOT-2252,implant,IMP-02,acceleration_energy,80.3874,78.2,81.8,2026-03-05T15:45:00
LOT-2252,implant,IMP-02,tilt_angle,6.9056,6.79,7.21,2026-03-05T15:45:00
LOT-2253,litho,LITHO-04,exposure_energy,24.4601,23.7,25.3,2026-03-05T14:47:00
LOT-2253,litho,LITHO-04,focus_offset,1.6342,-7.5,7.5,2026-03-05T14:47:00
LOT-2253,litho,LITHO-04,numerical_aperture,1.3433,1.339,1.361,2026-03-05T14:47:00
LOT-2253,etch,ETCH-08,chamber_pressure,15.0942,13.8,16.2,2026-03-05T15:37:00
LOT-2253,etch,ETCH-08,rf_power_forward,845.7645,828.0,872.0,2026-03-05T15:37:00
LOT-2253,etch,ETCH-08,gas_flow_cl2,119.4261,115.8,124.2,2026-03-05T15:37:00
LOT-2253,cvd,CVD-05,deposition_temp,401.0331,394.5,405.5,2026-03-05T16:57:00
LOT-2253,cvd,CVD-05,chamber_pressure,4.0254,3.79,4.21,2026-03-05T16:57:00
LOT-2253,cvd,CVD-05,rf_bias,247.7699,240.0,260.0,2026-03-05T16:57:00
LOT-2253,cmp,CMP-02,head_downforce,3.7102,3.33,3.67,2026-03-05T17:55:00
LOT-2253,cmp,CMP-02,platen_rpm,75.3843,72.9,77.1,2026-03-05T17:55:00
LOT-2253,cmp,CMP-02,slurry_flow_rate,181.1473,173.0,187.0,2026-03-05T17:55:00
LOT-2253,implant,IMP-02,beam_current,12.1224,11.58,12.42,2026-03-05T19:00:00
LOT-2253,implant,IMP-02,acceleration_energy,80.4544,78.2,81.8,2026-03-05T19:00:00
LOT-2253,implant,IMP-02,tilt_angle,7.0489,6.79,7.21,2026-03-05T19:00:00
LOT-2260,litho,LITHO-03,exposure_energy,24.3518,23.7,25.3,2026-03-01T17:10:00
LOT-2260,litho,LITHO-03,focus_offset,-0.0839,-7.5,7.5,2026-03-01T17:10:00
LOT-2260,litho,LITHO-03,numerical_aperture,1.348,1.339,1.361,2026-03-01T17:10:00
LOT-2260,etch,ETCH-03,chamber_pressure,14.4655,13.8,16.2,2026-03-01T18:28:00
LOT-2260,etch,ETCH-03,rf_power_forward,843.2754,828.0,872.0,2026-03-01T18:28:00
LOT-2260,etch,ETCH-03,gas_flow_cl2,119.6502,115.8,124.2,2026-03-01T18:28:00
LOT-2260,cvd,CVD-05,deposition_temp,394.3374,394.5,405.5,2026-03-01T19:19:00
LOT-2260,cvd,CVD-05,chamber_pressure,3.9561,3.79,4.21,2026-03-01T19:19:00
LOT-2260,cvd,CVD-05,rf_bias,251.3163,240.0,260.0,2026-03-01T19:19:00
LOT-2260,cmp,CMP-03,head_downforce,3.5006,3.33,3.67,2026-03-01T20:16:00
LOT-2260,cmp,CMP-03,platen_rpm,74.7096,72.9,77.1,2026-03-01T20:16:00
LOT-2260,cmp,CMP-03,slurry_flow_rate,182.4835,173.0,187.0,2026-03-01T20:16:00
LOT-2260,implant,IMP-03,beam_current,11.976,11.58,12.42,2026-03-01T21:13:00
LOT-2260,implant,IMP-03,acceleration_energy,80.5156,78.2,81.8,2026-03-01T21:13:00
LOT-2260,implant,IMP-03,tilt_angle,6.9694,6.79,7.21,2026-03-01T21:13:00
LOT-2261,litho,LITHO-04,exposure_energy,24.6771,23.7,25.3,2026-03-02T18:48:00
LOT-2261,litho,LITHO-04,focus_offset,0.534,-7.5,7.5,2026-03-02T18:48:00
LOT-2261,litho,LITHO-04,numerical_aperture,1.3515,1.339,1.361,2026-03-02T18:48:00
LOT-2261,etch,ETCH-05,chamber_pressure,15.3187,13.8,16.2,2026-03-02T19:46:00
LOT-2261,etch,ETCH-05,rf_power_forward,847.533,828.0,872.0,2026-03-02T19:46:00
LOT-2261,etch,ETCH-05,gas_flow_cl2,122.2717,115.8,124.2,2026-03-02T19:46:00
LOT-2261,cvd,CVD-05,deposition_temp,394.4125,394.5,405.5,2026-03-02T20:48:00
LOT-2261,cvd,CVD-05,chamber_pressure,3.9742,3.79,4.21,2026-03-02T20:48:00
LOT-2261,cvd,CVD-05,rf_bias,248.2075,240.0,260.0,2026-03-02T20:48:00
LOT-2261,cmp,CMP-01,head_downforce,3.526,3.33,3.67,2026-03-02T22:05:00
LOT-2261,cmp,CMP-01,platen_rpm,75.2608,72.9,77.1,2026-03-02T22:05:00
LOT-2261,cmp,CMP-01,slurry_flow_rate,177.5148,173.0,187.0,2026-03-02T22:05:00
LOT-2261,implant,IMP-01,beam_current,11.8502,11.58,12.42,2026-03-02T23:20:00
LOT-2261,implant,IMP-01,acceleration_energy,80.0197,78.2,81.8,2026-03-02T23:20:00
LOT-2261,implant,IMP-01,tilt_angle,7.041,6.79,7.21,2026-03-02T23:20:00
LOT-2262,litho,LITHO-04,exposure_energy,24.4884,23.7,25.3,2026-03-02T04:55:00
LOT-2262,litho,LITHO-04,focus_offset,-1.9363,-7.5,7.5,2026-03-02T04:55:00
LOT-2262,litho,LITHO-04,numerical_aperture,1.3491,1.339,1.361,2026-03-02T04:55:00
LOT-2262,etch,ETCH-06,chamber_pressure,14.8289,13.8,16.2,2026-03-02T06:11:00
LOT-2262,etch,ETCH-06,rf_power_forward,855.4166,828.0,872.0,2026-03-02T06:11:00
LOT-2262,etch,ETCH-06,gas_flow_cl2,120.0472,115.8,124.2,2026-03-02T06:11:00
LOT-2262,cvd,CVD-05,deposition_temp,394.9486,394.5,405.5,2026-03-02T07:12:00
LOT-2262,cvd,CVD-05,chamber_pressure,4.0303,3.79,4.21,2026-03-02T07:12:00
LOT-2262,cvd,CVD-05,rf_bias,253.0912,240.0,260.0,2026-03-02T07:12:00
LOT-2262,cmp,CMP-02,head_downforce,3.4805,3.33,3.67,2026-03-02T07:58:00
LOT-2262,cmp,CMP-02,platen_rpm,75.8836,72.9,77.1,2026-03-02T07:58:00
LOT-2262,cmp,CMP-02,slurry_flow_rate,179.4306,173.0,187.0,2026-03-02T07:58:00
LOT-2262,implant,IMP-01,beam_current,11.8936,11.58,12.42,2026-03-02T09:00:00
LOT-2262,implant,IMP-01,acceleration_energy,79.2983,78.2,81.8,2026-03-02T09:00:00
LOT-2262,implant,IMP-01,tilt_angle,7.0351,6.79,7.21,2026-03-02T09:00:00
LOT-2263,litho,LITHO-01,exposure_energy,24.6222,23.7,25.3,2026-03-02T18:04:00
LOT-2263,litho,LITHO-01,focus_offset,0.2958,-7.5,7.5,2026-03-02T18:04:00
LOT-2263,litho,LITHO-01,numerical_aperture,1.3497,1.339,1.361,2026-03-02T18:04:00
LOT-2263,etch,ETCH-08,chamber_pressure,14.8909,13.8,16.2,2026-03-02T18:52:00
LOT-2263,etch,ETCH-08,rf_power_forward,840.8516,828.0,872.0,2026-03-02T18:52:00
LOT-2263,etch,ETCH-08,gas_flow_cl2,118.3416,115.8,124.2,2026-03-02T18:52:00
LOT-2263,cvd,CVD-05,deposition_temp,394.8158,394.5,405.5,2026-03-02T19:49:00
LOT-2263,cvd,CVD-05,chamber_pressure,4.0894,3.79,4.21,2026-03-02T19:49:00
LOT-2263,cvd,CVD-05,rf_bias,248.242,240.0,260.0,2026-03-02T19:49:00
LOT-2263,cmp,CMP-04,head_downforce,3.5119,3.33,3.67,2026-03-02T21:01:00
LOT-2263,cmp,CMP-04,platen_rpm,74.6506,72.9,77.1,2026-03-02T21:01:00
LOT-2263,cmp,CMP-04,slurry_flow_rate,181.0033,173.0,187.0,2026-03-02T21:01:00
LOT-2263,implant,IMP-02,beam_current,11.8266,11.58,12.42,2026-03-02T21:48:00
LOT-2263,implant,IMP-02,acceleration_energy,80.8745,78.2,81.8,2026-03-02T21:48:00
LOT-2263,implant,IMP-02,tilt_angle,7.0111,6.79,7.21,2026-03-02T21:48:00
LOT-2264,litho,LITHO-01,exposure_energy,24.67,23.7,25.3,2026-03-03T06:20:00
LOT-2264,litho,LITHO-01,focus_offset,-0.8094,-7.5,7.5,2026-03-03T06:20:00
LOT-2264,litho,LITHO-01,numerical_aperture,1.35,1.339,1.361,2026-03-03T06:20:00
LOT-2264,etch,ETCH-07,chamber_pressure,15.0685,13.8,16.2,2026-03-03T07:36:00
LOT-2264,etch,ETCH-07,rf_power_forward,842.2397,828.0,872.0,2026-03-03T07:36:00
LOT-2264,etch,ETCH-07,gas_flow_cl2,120.8094,115.8,124.2,2026-03-03T07:36:00
LOT-2264,cvd,CVD-05,deposition_temp,394.1271,394.5,405.5,2026-03-03T08:53:00
LOT-2264,cvd,CVD-05,chamber_pressure,4.0221,3.79,4.21,2026-03-03T08:53:00
LOT-2264,cvd,CVD-05,rf_bias,250.8753,240.0,260.0,2026-03-03T08:53:00
LOT-2264,cmp,CMP-01,head_downforce,3.5336,3.33,3.67,2026-03-03T10:11:00
LOT-2264,cmp,CMP-01,platen_rpm,74.7371,72.9,77.1,2026-03-03T10:11:00
LOT-2264,cmp,CMP-01,slurry_flow_rate,181.4241,173.0,187.0,2026-03-03T10:11:00
LOT-2264,implant,IMP-01,beam_current,12.0629,11.58,12.42,2026-03-03T10:57:00
LOT-2264,implant,IMP-01,acceleration_energy,80.0035,78.2,81.8,2026-03-03T10:57:00
LOT-2264,implant,IMP-01,tilt_angle,6.9224,6.79,7.21,2026-03-03T10:57:00
LOT-2265,litho,LITHO-03,exposure_energy,24.6484,23.7,25.3,2026-03-03T11:20:00
LOT-2265,litho,LITHO-03,focus_offset,-3.0024,-7.5,7.5,2026-03-03T11:20:00
LOT-2265,litho,LITHO-03,numerical_aperture,1.3553,1.339,1.361,2026-03-03T11:20:00
LOT-2265,etch,ETCH-06,chamber_pressure,15.1353,13.8,16.2,2026-03-03T12:38:00
LOT-2265,etch,ETCH-06,rf_power_forward,850.0028,828.0,872.0,2026-03-03T12:38:00
LOT-2265,etch,ETCH-06,gas_flow_cl2,120.8196,115.8,124.2,2026-03-03T12:38:00
LOT-2265,cvd,CVD-05,deposition_temp,394.3678,394.5,405.5,2026-03-03T13:45:00
LOT-2265,cvd,CVD-05,chamber_pressure,3.8736,3.79,4.21,2026-03-03T13:45:00
LOT-2265,cvd,CVD-05,rf_bias,247.0496,240.0,260.0,2026-03-03T13:45:00
LOT-2265,cmp,CMP-02,head_downforce,3.4775,3.33,3.67,2026-03-03T14:44:00
LOT-2265,cmp,CMP-02,platen_rpm,74.1698,72.9,77.1,2026-03-03T14:44:00
LOT-2265,cmp,CMP-02,slurry_flow_rate,180.0401,173.0,187.0,2026-03-03T14:44:00
LOT-2265,implant,IMP-02,beam_current,11.8831,11.58,12.42,2026-03-03T15:29:00
LOT-2265,implant,IMP-02,acceleration_energy,79.5869,78.2,81.8,2026-03-03T15:29:00
LOT-2265,implant,IMP-02,tilt_angle,7.0545,6.79,7.21,2026-03-03T15:29:00
LOT-2266,litho,LITHO-03,exposure_energy,24.3784,23.7,25.3,2026-03-03T23:05:00
LOT-2266,litho,LITHO-03,focus_offset,-1.3144,-7.5,7.5,2026-03-03T23:05:00
LOT-2266,litho,LITHO-03,numerical_aperture,1.3485,1.339,1.361,2026-03-03T23:05:00
LOT-2266,etch,ETCH-01,chamber_pressure,15.0675,13.8,16.2,2026-03-04T00:02:00
LOT-2266,etch,ETCH-01,rf_power_forward,853.3734,828.0,872.0,2026-03-04T00:02:00
LOT-2266,etch,ETCH-01,gas_flow_cl2,121.3491,115.8,124.2,2026-03-04T00:02:00
LOT-2266,cvd,CVD-05,deposition_temp,395.2483,394.5,405.5,2026-03-04T00:53:00
LOT-2266,cvd,CVD-05,chamber_pressure,4.0035,3.79,4.21,2026-03-04T00:53:00
LOT-2266,cvd,CVD-05,rf_bias,254.7281,240.0,260.0,2026-03-04T00:53:00
LOT-2266,cmp,CMP-02,head_downforce,3.559,3.33,3.67,2026-03-04T02:09:00
LOT-2266,cmp,CMP-02,platen_rpm,75.2648,72.9,77.1,2026-03-04T02:09:00
LOT-2266,cmp,CMP-02,slurry_flow_rate,177.9529,173.0,187.0,2026-03-04T02:09:00
LOT-2266,implant,IMP-03,beam_current,12.0328,11.58,12.42,2026-03-04T03:23:00
LOT-2266,implant,IMP-03,acceleration_energy,79.9626,78.2,81.8,2026-03-04T03:23:00
LOT-2266,implant,IMP-03,tilt_angle,7.036,6.79,7.21,2026-03-04T03:23:00
LOT-2267,litho,LITHO-03,exposure_energy,24.5602,23.7,25.3,2026-03-04T03:51:00
LOT-2267,litho,LITHO-03,focus_offset,-0.3644,-7.5,7.5,2026-03-04T03:51:00
LOT-2267,litho,LITHO-03,numerical_aperture,1.3515,1.339,1.361,2026-03-04T03:51:00
LOT-2267,etch,ETCH-04,chamber_pressure,15.6445,13.8,16.2,2026-03-04T04:42:00
LOT-2267,etch,ETCH-04,rf_power_forward,852.1867,828.0,872.0,2026-03-04T04:42:00
LOT-2267,etch,ETCH-04,gas_flow_cl2,120.0256,115.8,124.2,2026-03-04T04:42:00
LOT-2267,cvd,CVD-05,deposition_temp,394.9413,394.5,405.5,2026-03-04T05:51:00
LOT-2267,cvd,CVD-05,chamber_pressure,3.9118,3.79,4.21,2026-03-04T05:51:00
LOT-2267,cvd,CVD-05,rf_bias,251.5451,240.0,260.0,2026-03-04T05:51:00
LOT-2267,cmp,CMP-04,head_downforce,3.5177,3.33,3.67,2026-03-04T07:03:00
LOT-2267,cmp,CMP-04,platen_rpm,75.4424,72.9,77.1,2026-03-04T07:03:00
LOT-2267,cmp,CMP-04,slurry_flow_rate,180.8688,173.0,187.0,2026-03-04T07:03:00
LOT-2267,implant,IMP-01,beam_current,11.9853,11.58,12.42,2026-03-04T07:56:00
LOT-2267,implant,IMP-01,acceleration_energy,80.5984,78.2,81.8,2026-03-04T07:56:00
LOT-2267,implant,IMP-01,tilt_angle,6.9925,6.79,7.21,2026-03-04T07:56:00
LOT-2268,litho,LITHO-02,exposure_energy,24.4932,23.7,25.3,2026-03-04T05:18:00
LOT-2268,litho,LITHO-02,focus_offset,0.5727,-7.5,7.5,2026-03-04T05:18:00
LOT-2268,litho,LITHO-02,numerical_aperture,1.3537,1.339,1.361,2026-03-04T05:18:00
LOT-2268,etch,ETCH-01,chamber_pressure,14.8842,13.8,16.2,2026-03-04T06:38:00
LOT-2268,etch,ETCH-01,rf_power_forward,852.1133,828.0,872.0,2026-03-04T06:38:00
LOT-2268,etch,ETCH-01,gas_flow_cl2,120.3952,115.8,124.2,2026-03-04T06:38:00
LOT-2268,cvd,CVD-05,deposition_temp,395.0358,394.5,405.5,2026-03-04T07:58:00
LOT-2268,cvd,CVD-05,chamber_pressure,4.0355,3.79,4.21,2026-03-04T07:58:00
LOT-2268,cvd,CVD-05,rf_bias,249.961,240.0,260.0,2026-03-04T07:58:00
LOT-2268,cmp,CMP-03,head_downforce,3.4952,3.33,3.67,2026-03-04T09:03:00
LOT-2268,cmp,CMP-03,platen_rpm,74.7737,72.9,77.1,2026-03-04T09:03:00
LOT-2268,cmp,CMP-03,slurry_flow_rate,179.2654,173.0,187.0,2026-03-04T09:03:00
LOT-2268,implant,IMP-01,beam_current,11.9813,11.58,12.42,2026-03-04T10:12:00
LOT-2268,implant,IMP-01,acceleration_energy,79.7444,78.2,81.8,2026-03-04T10:12:00
LOT-2268,implant,IMP-01,tilt_angle,7.0164,6.79,7.21,2026-03-04T10:12:00
LOT-2269,litho,LITHO-04,exposure_energy,24.4644,23.7,25.3,2026-03-04T12:15:00
LOT-2269,litho,LITHO-04,focus_offset,-3.1112,-7.5,7.5,2026-03-04T12:15:00
LOT-2269,litho,LITHO-04,numerical_aperture,1.3488,1.339,1.361,2026-03-04T12:15:00
LOT-2269,etch,ETCH-07,chamber_pressure,15.2669,13.8,16.2,2026-03-04T13:26:00
LOT-2269,etch,ETCH-07,rf_power_forward,840.3821,828.0,872.0,2026-03-04T13:26:00
LOT-2269,etch,ETCH-07,gas_flow_cl2,119.7831,115.8,124.2,2026-03-04T13:26:00
LOT-2269,cvd,CVD-05,deposition_temp,393.9336,394.5,405.5,2026-03-04T14:25:00
LOT-2269,cvd,CVD-05,chamber_pressure,3.9535,3.79,4.21,2026-03-04T14:25:00
LOT-2269,cvd,CVD-05,rf_bias,252.8337,240.0,260.0,2026-03-04T14:25:00
LOT-2269,cmp,CMP-01,head_downforce,3.4902,3.33,3.67,2026-03-04T15:11:00
LOT-2269,cmp,CMP-01,platen_rpm,74.671,72.9,77.1,2026-03-04T15:11:00
LOT-2269,cmp,CMP-01,slurry_flow_rate,177.6325,173.0,187.0,2026-03-04T15:11:00
LOT-2269,implant,IMP-03,beam_current,11.7906,11.58,12.42,2026-03-04T16:02:00
LOT-2269,implant,IMP-03,acceleration_energy,80.7034,78.2,81.8,2026-03-04T16:02:00
LOT-2269,implant,IMP-03,tilt_angle,7.0253,6.79,7.21,2026-03-04T16:02:00
LOT-2270,litho,LITHO-01,exposure_energy,24.5813,23.7,25.3,2026-03-04T05:13:00
LOT-2270,litho,LITHO-01,focus_offset,-0.4803,-7.5,7.5,2026-03-04T05:13:00
LOT-2270,litho,LITHO-01,numerical_aperture,1.35,1.339,1.361,2026-03-04T05:13:00
LOT-2270,etch,ETCH-05,chamber_pressure,14.868,13.8,16.2,2026-03-04T06:21:00
LOT-2270,etch,ETCH-05,rf_power_forward,848.1331,828.0,872.0,2026-03-04T06:21:00
LOT-2270,etch,ETCH-05,gas_flow_cl2,120.5088,115.8,124.2,2026-03-04T06:21:00
LOT-2270,cvd,CVD-05,deposition_temp,394.0579,394.5,405.5,2026-03-04T07:21:00
LOT-2270,cvd,CVD-05,chamber_pressure,3.9311,3.79,4.21,2026-03-04T07:21:00
LOT-2270,cvd,CVD-05,rf_bias,249.8354,240.0,260.0,2026-03-04T07:21:00
LOT-2270,cmp,CMP-01,head_downforce,3.5812,3.33,3.67,2026-03-04T08:19:00
LOT-2270,cmp,CMP-01,platen_rpm,74.7707,72.9,77.1,2026-03-04T08:19:00
LOT-2270,cmp,CMP-01,slurry_flow_rate,180.114,173.0,187.0,2026-03-04T08:19:00
LOT-2270,implant,IMP-03,beam_current,12.0849,11.58,12.42,2026-03-04T09:37:00
LOT-2270,implant,IMP-03,acceleration_energy,80.1609,78.2,81.8,2026-03-04T09:37:00
LOT-2270,implant,IMP-03,tilt_angle,6.9301,6.79,7.21,2026-03-04T09:37:00
LOT-2271,litho,LITHO-04,exposure_energy,24.4722,23.7,25.3,2026-03-04T10:50:00
LOT-2271,litho,LITHO-04,focus_offset,0.0003,-7.5,7.5,2026-03-04T10:50:00
LOT-2271,litho,LITHO-04,numerical_aperture,1.3523,1.339,1.361,2026-03-04T10:50:00
LOT-2271,etch,ETCH-07,chamber_pressure,15.1737,13.8,16.2,2026-03-04T12:09:00
LOT-2271,etch,ETCH-07,rf_power_forward,837.8609,828.0,872.0,2026-03-04T12:09:00
LOT-2271,etch,ETCH-07,gas_flow_cl2,119.478,115.8,124.2,2026-03-04T12:09:00
LOT-2271,cvd,CVD-05,deposition_temp,394.352,394.5,405.5,2026-03-04T12:58:00
LOT-2271,cvd,CVD-05,chamber_pressure,3.9987,3.79,4.21,2026-03-04T12:58:00
LOT-2271,cvd,CVD-05,rf_bias,249.8168,240.0,260.0,2026-03-04T12:58:00
LOT-2271,cmp,CMP-02,head_downforce,3.5042,3.33,3.67,2026-03-04T14:17:00
LOT-2271,cmp,CMP-02,platen_rpm,74.6363,72.9,77.1,2026-03-04T14:17:00
LOT-2271,cmp,CMP-02,slurry_flow_rate,176.6259,173.0,187.0,2026-03-04T14:17:00
LOT-2271,implant,IMP-03,beam_current,12.0585,11.58,12.42,2026-03-04T15:34:00
LOT-2271,implant,IMP-03,acceleration_energy,79.6479,78.2,81.8,2026-03-04T15:34:00
LOT-2271,implant,IMP-03,tilt_angle,7.0016,6.79,7.21,2026-03-04T15:34:00
LOT-2272,litho,LITHO-02,exposure_energy,24.2631,23.7,25.3,2026-03-05T09:11:00
LOT-2272,litho,LITHO-02,focus_offset,0.5206,-7.5,7.5,2026-03-05T09:11:00
LOT-2272,litho,LITHO-02,numerical_aperture,1.3498,1.339,1.361,2026-03-05T09:11:00
LOT-2272,etch,ETCH-07,chamber_pressure,15.2088,13.8,16.2,2026-03-05T09:58:00
LOT-2272,etch,ETCH-07,rf_power_forward,850.1458,828.0,872.0,2026-03-05T09:58:00
LOT-2272,etch,ETCH-07,gas_flow_cl2,118.7769,115.8,124.2,2026-03-05T09:58:00
LOT-2272,cvd,CVD-05,deposition_temp,393.588,394.5,405.5,2026-03-05T11:11:00
LOT-2272,cvd,CVD-05,chamber_pressure,3.9812,3.79,4.21,2026-03-05T11:11:00
LOT-2272,cvd,CVD-05,rf_bias,245.7769,240.0,260.0,2026-03-05T11:11:00
